"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Mir6345",0.267500064040881,-2.14162997874901e-07,0.00144269500189108,0.618556450730263,NA
"Gm26446",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm10550",0.535000128081761,-3.39818284819532e-07,0.00144269500245502,0.358560829729173,NA
"Gal3st2",0.585727120592085,2.63105728512292e-07,0.00144269482579762,0.556087314517614,NA
"Pdcd1",0.343856786944991,5.57849149174908e-08,0.00144269493248977,0.900245335086104,NA
"Gm5264",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm53038",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"1810006J02Rik",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"Gm29461",1.0335834304116,3.1705833541795e-07,0.00144269472935948,0.510024593600894,NA
"Gm7952",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Gm29460",0.796213223029778,1.04556184296562e-08,0.00144269484179828,0.976706917144082,NA
"Gm19029",0.877397377116015,-4.60414886615279e-07,0.00144269470637254,0.390839854593712,NA
"Psmb6-ps2",0.559323470129995,-3.38612568191696e-07,0.00144269500258453,0.346423811815647,NA
"Gm28188",1.26459610592303,4.28293866682597e-07,0.00144269478942326,0.371330160969432,NA
"Gm28404",0.515819311339973,-6.18686323222114e-08,0.00144269481011336,0.872854232270734,NA
"Gm20302",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Gm10193",0.570412939066386,2.67714806457591e-08,0.00144269478317691,0.944063808384502,NA
"Gm18801",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"A530053M12Rik",0.373207963778654,5.2669681793465e-08,0.00144269492776318,0.886592004674866,NA
"Gm6651",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Mir3473f",0.193507038090733,1.75806207675495e-07,0.00144269498924382,0.765651271584215,NA
"Gm37053",0.837874456643582,1.73721845022474e-07,0.00144269481076916,0.703131005089052,NA
"Serpinb12",0.786882441546507,-3.29214200863969e-07,0.00144269501866328,0.285412148121809,NA
"Gm5702",0.251860787900206,-2.80678687294309e-08,0.00144269493849749,0.924818935534309,NA
"Gm29088",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"Gm6028",0.916441220935637,-2.17599718031048e-07,0.00144269465256383,0.684384326804738,NA
"Gm18406",0.983196241532912,2.77622542255762e-07,0.00144269478495237,0.544876358796906,NA
"Gm4854",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm28169",0.140359294601146,1.52074853302745e-07,0.00144269498764286,0.91260117970939,NA
"Gm28867",0.871939284812914,3.22042975848922e-08,0.00144269465431683,0.95089728180468,NA
"Gm26831",0.486311737910425,-5.20436812251522e-08,0.00144269485728921,0.924921509800829,NA
"Gm3508",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm29455",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"3830432H09Rik",0.739951882553892,3.93746011102871e-07,0.0014426948198615,0.404528638560531,NA
"Gm25322",0.361266624834978,4.80553355100047e-08,0.00144269492941362,0.899349773060999,NA
"Gm37219",0.140359294601146,1.52074853302745e-07,0.00144269498764286,0.91260117970939,NA
"Gm3851",0.697228613891146,9.51704940190322e-08,0.00144269480867675,0.830943124096304,NA
"Gm3551",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm28209",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Cfap221",1.17830722141631,1.98751681057874e-07,0.00144269474949225,0.671628665378917,NA
"Marco",0.437623347739088,2.28156918725405e-07,0.0014426950058341,0.544372267078619,NA
"Gm29346",1.26205005727607,3.38773443126251e-07,0.00144269458887914,0.565709482777247,NA
"Gm29348",0.218811673869544,1.89622786724318e-07,0.00144269499131001,0.741278371841105,NA
"Gm29347",1.16580541929661,4.07808616353484e-07,0.00144269473004242,0.422860828129331,NA
"Gm38283",0.975702376819036,-1.51631161659247e-07,0.00144269460800735,0.787990826622676,NA
"Htr5b",0.407466714460195,-2.64021385825716e-07,0.0014426950051771,0.478872509051618,NA
"Gm8217",0.380780914083202,9.11494092584477e-08,0.00144269489943185,0.867621953505229,NA
"Gm8392",0.272752994715911,-3.14097378662877e-08,0.00144269493872935,0.924818935534309,NA
"Gm28911",0.234450950010219,-1.86857318801879e-08,0.00144269493805273,0.924818935534309,NA
"Gm28929",0.314752976618603,-2.22131082098444e-07,0.0014426950048701,0.594146563930936,NA
"1700121L03Rik",0.240421619482057,-1.47661088302232e-08,0.00144269493790259,0.924818935534309,NA
"Gm37936",0.381836984066409,5.52082581834014e-08,0.00144269489372853,0.912068030994774,NA
"Gm38177",1.37589942210213,-2.81339809047077e-07,0.00144269474342452,0.539947045465947,NA
"Gm37510",1.48909255928829,-4.52192105945344e-07,0.00144269439024357,0.524137349192597,NA
"Gm38301",0.218083528429526,-4.24621159470044e-08,0.00144269493984724,0.924818935534309,NA
"Gm38026",0.267500064040881,-2.14162997874901e-07,0.00144269500189108,0.618556450730263,NA
"Gm37588",0.64335272496154,-1.72826381415688e-07,0.00144269478226396,0.67757591164832,NA
"Gm37868",1.79860140022581,-6.16089717902281e-07,0.00144269436805411,0.401719924181884,NA
"Gm37407",1.55387990159143,4.56547166321802e-07,0.0014426946694975,0.413643436613815,NA
"Mir128-1",0.535464718588009,-4.22475161367673e-07,0.00144269498110592,0.299693888435016,NA
"Thsd7b",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"Rpl31-ps9",1.31485417824281,6.70627452225996e-07,0.00144269463968347,0.269487993377603,NA
"Gm37109",1.55077886438734,1.64341975220885e-07,0.00144269435721152,0.81660401062432,NA
"Gm37283",0.325578890621224,1.47881920756725e-08,0.00144269492963133,0.944832963097678,NA
"Gm29427",0.438095077511593,7.00157020199789e-08,0.00144269491857692,0.860846305901071,NA
"C4bp-ps1",0.72707168857888,8.22973436383713e-08,0.00144269480386939,0.835420904932841,NA
"Gm28857",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Gm28856",0.708083442098594,-8.51706725343938e-08,0.00144269486445566,0.782559399086934,NA
"Fcamr",0.394758554433318,7.33463794675229e-08,0.00144269492212888,0.846588498123611,NA
"Fcmr",0.224460495757107,1.89983657175225e-07,0.00144269499151056,0.765651227683079,NA
"Il24",0.284909901930868,-2.18371124566562e-07,0.00144269500311628,0.603704881033498,NA
"Il19",0.834506472741521,-2.66177900688422e-07,0.00144269476349701,0.546430349599424,NA
"Gm28914",1.60969517946894,4.09121682477002e-07,0.00144269450662031,0.552147719948513,NA
"Gm29487",0.914583996880653,-1.34699658357163e-07,0.00144269468637641,0.792539793368318,NA
"Gm29629",0.28281424556658,-9.69594330691171e-09,0.00144269493779606,0.924818935534309,NA
"Lemd1",0.906058122500694,-2.40812628725442e-07,0.00144269466626903,0.649335223352991,NA
"Gm29695",0.37513533922634,-2.33314476998309e-07,0.00144269501024655,0.524192114504355,NA
"Gm29630",1.33682140005208,2.28154976366856e-07,0.00144269438032516,0.725802009475498,NA
"Gm7241",0.587607208685092,2.00012213859261e-07,0.00144269486497262,0.605519586872708,NA
"Gm15849",0.855787431503502,-1.95234801976604e-07,0.00144269471566208,0.693101818678379,NA
"Gm38308",0.335961989056167,4.48400247858418e-08,0.00144269490398573,0.915887641515972,NA
"Gm28609",0.731989535098213,-2.75643350935596e-07,0.00144269477860757,0.554859046637042,NA
"Gm19461",0.75099840679021,1.44858776034122e-07,0.00144269475567171,0.741008193514676,NA
"Gm8596",0.349505608832554,7.25339628543237e-08,0.00144269490298805,0.914696539136988,NA
"Gm18970",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm38140",0.583550260987029,-1.67354068437283e-07,0.00144269479240627,0.713329193417527,NA
"Gm8618",0.768397838036986,-3.23880559777663e-07,0.0014426947129347,0.50607869900318,NA
"Chit1",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Chil1",142.824552279023,2.3001668531449e-06,0.00144269403137297,NA,NA
"Mgat4f",0.401946981820693,-2.35650032381459e-07,0.00144269501162573,0.507272565951647,NA
"Platr1",0.91632683591198,2.55019775742069e-07,0.00144269473793846,0.593084716093013,NA
"Gm37935",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Gm15454",1.55288006871487,5.96362783582385e-07,0.00144269454885139,0.35491734411702,NA
"Mgat4e",0.401946981820693,-2.35650032381459e-07,0.00144269501162573,0.507272565951647,NA
"Gm28892",1.64761217226179,7.02431670593053e-07,0.00144269473681179,0.209520230055187,NA
"Gm10535",0.284909901930868,-2.18371124566562e-07,0.00144269500311628,0.603704881033498,NA
"Gm26642",0.659778439192737,-3.06971735830714e-07,0.00144269488067872,0.422998000762654,NA
"Gm28277",0.361266624834978,4.80553355100047e-08,0.00144269492941362,0.899349773060999,NA
"Gm28883",1.77728641195223,-8.88634919282587e-07,0.00144269463128343,0.179735546245104,NA
"Ascl5",0.157376488309301,-1.78915160425659e-07,0.00144269499315002,0.765329102236739,NA
"Gm37759",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm15850",1.63508069577014,6.49668539377787e-08,0.00144269448377422,0.918953236196838,NA
"Gm26781",0.280718589202292,2.01364614370421e-07,0.00144269499495043,0.708872206857181,NA
"Gpr25",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Gm29485",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm37799",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Platr23",0.95341047749728,1.29308836440789e-07,0.00144269469036007,0.799664170429192,NA
"Mif-ps1",0.445367825990939,1.26453569389093e-07,0.0014426948819561,0.761092265956479,NA
"Gm29718",0.299831439274735,-2.20274574269728e-07,0.0014426950039971,0.601448808414818,NA
"Nr5a2",0.989566694452838,3.28920986996893e-07,0.0014426947213459,0.535793428055519,NA
"Gm37124",0.988873977625302,-1.21812385665582e-07,0.00144269470802841,0.801965193661192,NA
"A130050O07Rik",1.64596540462682,-9.35721418699005e-07,0.00144269487519814,0.0564217560648191,NA
"Gm37632",0.472129464927904,-2.40674953065583e-07,0.00144269501484791,0.468525264222601,NA
"A130071D04Rik",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm37080",1.52561038857075,-6.95471668121858e-07,0.00144269444658409,0.328803867077669,NA
"4930596I21Rik",0.776410356878512,4.21681582119507e-07,0.00144269480983472,0.370236835473707,NA
"Gm16305",0.383932640430697,-1.67161793739924e-07,0.00144269491248053,0.712126448928479,NA
"Gm37470",1.28006438311207,-3.26089330635343e-07,0.00144269444440269,0.647408805098105,NA
"Gm16304",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Crb1",0.54702918467386,2.38718802533688e-07,0.00144269501134246,0.482558829765439,NA
"Cfhr3",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Cfhr4",1.80160548469021,1.41544958796436e-06,0.00144269480431129,0.0314597850684434,NA
"Gm38019",0.490186751017974,2.02844000296429e-07,0.00144269484666466,0.66653391408147,NA
"Gm37777",1.17138344458661,3.15131523628441e-07,0.00144269454119302,0.622295889740191,NA
"Gm37599",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Gm6397",0.941595537077476,-4.12000779308871e-07,0.00144269476751323,0.39764185360837,NA
"Rbm6-ps2",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm7266",0.961327050324674,-8.06586177399108e-08,0.00144269460497724,0.886315001043043,NA
"Gm8856",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"Gm6550",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm5262",0.526527504389892,-4.17899330883993e-07,0.00144269498128454,0.305570201798788,NA
"Gm5263",0.266782325244073,-3.53003445620295e-08,0.00144269493902459,0.924818935534309,NA
"Gm38187",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm15583",1.37290230744333,-3.74581706669816e-07,0.00144269466089147,0.491289796114101,NA
"Gm29516",0.267964654547129,-2.14410950576127e-07,0.00144269500194653,0.614927310083987,NA
"Gm18505",0.297735782910447,-1.67512940017889e-08,0.00144269493802075,0.924818935534309,NA
"Gm4034",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"Gm5703",0.377348716543331,1.13431575904487e-07,0.00144269492860488,0.849298858390373,NA
"Gm15443",0.374403946755621,-1.22115701008923e-07,0.0014426949037655,0.735292959210621,NA
"2310030A07Rik",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Gm20631",1.03820127762958,5.2601548603656e-07,0.00144269499359931,0.169058992457941,NA
"Gm29188",0.226556152121395,-4.68284681912149e-08,0.00144269494027357,0.924818935534309,NA
"Gm19503",0.587822776956374,1.7497518530076e-08,0.00144269482677823,0.969549774030064,NA
"Gm25279",0.853277356018813,4.33938118162468e-08,0.00144269470148688,0.92955856218839,NA
"Gm8964",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Btf3-ps14",0.276437278238998,-2.17156695140408e-07,0.001442695002589,0.610302781207032,NA
"Gm8976",1.17897925892919,3.55807816938407e-07,0.00144269455434034,0.562854401009464,NA
"Gm37669",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"5530400K19Rik",0.140359294601146,1.52074853302745e-07,0.00144269498764286,0.91260117970939,NA
"Gm28513",1.22288971557495,-5.758727736618e-07,0.00144269455433536,0.812563398180035,NA
"Teddm1b",0.252303603467884,2.0195376033924e-07,0.0014426949944284,0.696151877578111,NA
"Gm38352",0.857244940662489,1.98335695563425e-07,0.00144269479284619,0.654579321800648,NA
"Mir8114",0.157376488309301,-1.78915160425659e-07,0.00144269499315002,0.765329102236739,NA
"Gm29290",1.79465821940389,1.92227864970507e-07,0.00144269458731702,0.739672762729079,NA
"Gm29291",0.23075301281322,1.9208603889001e-07,0.00144269499202956,0.730048156075248,NA
"Gm28286",1.62844710649776,1.35606661866738e-06,0.00144269499326481,0.0155385609918631,NA
"Zfp648",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm37539",0.390449520752039,-7.98030733180825e-08,0.00144269492704272,0.768850726804442,NA
"Gm9694",0.651830896616657,3.59738367260332e-07,0.00144269499089033,0.346868311403673,NA
"Tdrd5",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm19918",0.267964654547129,-2.14410950576127e-07,0.00144269500194653,0.614927310083987,NA
"Gm15428",0.314752976618603,-2.22131082098444e-07,0.0014426950048701,0.594146563930936,NA
"Gm28693",0.773300006922916,3.48483158768419e-07,0.00144269485936479,0.412696310277066,NA
"Gm15486",0.265404407676593,-7.36086528061747e-11,0.00144269493774335,0.924818935534309,NA
"Gm37713",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"Gm37679",0.302912875025506,2.10195732048376e-07,0.00144269499758594,0.651077178241292,NA
"Gm37294",0.552678006561423,4.02564549948178e-07,0.00144269497005918,0.353084954578155,NA
"4930562F07Rik",0.614584415893338,-3.61114412294512e-07,0.00144269500203512,0.312758479078258,NA
"Mir1927",1.11919162282911,-4.04813584487053e-08,0.00144269473155137,0.931659588854452,NA
"Gm37215",1.10067554357007,7.12976069816642e-08,0.00144269443063733,0.965132126009362,NA
"Gm38060",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm37729",1.46459607764349,-4.17106760808121e-08,0.00144269469465761,0.762314361252651,NA
"Gm37362",0.695956975636658,2.94034475689662e-07,0.00144269487204226,0.485619418754604,NA
"Gm37634",1.67909059483477,3.36126993796933e-07,0.0014426942315202,0.660286700674948,NA
"Tex50",0.355798125888666,6.03008346362439e-08,0.00144269493258936,0.888356674397375,NA
"Gm6185",0.157376488309301,-1.78915160425659e-07,0.00144269499315002,0.765329102236739,NA
"Gm19057",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"Gm5049",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"Fasl",0.550386255931877,-4.25602583132006e-07,0.00144269498011164,0.290427421312518,NA
"Gm31925",0.314752976618603,-2.22131082098444e-07,0.0014426950048701,0.594146563930936,NA
"4930558K02Rik",0.386285930741449,7.71197586379018e-08,0.00144269492467429,0.847897440709379,NA
"Gm38304",0.785897674161691,4.0390056590349e-07,0.00144269499323195,0.279775550147675,NA
"Gm37767",0.421077883803438,2.24824064068687e-07,0.00144269500402823,0.563173873614135,NA
"Gm10176",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm5705",1.00123526809863,5.91940525698251e-08,0.00144269476701593,0.892786702825083,NA
"Fmo3",0.705303734721221,1.57960760472359e-07,0.00144269475938409,0.743518089804311,NA
"Mroh9",0.742375463461368,-1.12749543686858e-07,0.0014426946886513,0.824387988595631,NA
"Gm20471",0.361709440402656,2.26977680909012e-07,0.00144269500005767,0.588954342055599,NA
"Gm29500",0.361709440402656,2.26977680909012e-07,0.00144269500005767,0.588954342055599,NA
"Mettl11b",0.46150602562644,2.21782447494552e-07,0.00144269500629121,0.530649589415763,NA
"Gm16587",0.241477689465263,-5.39418754311206e-08,0.00144269494109397,0.924818935534309,NA
"Gm16548",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"Gm32391",1.74479847964681,9.31481801513762e-07,0.00144269438692007,0.229957364562097,NA
"Gm26685",1.68460345659153,-1.13603899416325e-07,0.00144269450900751,0.852199980031278,NA
"D630023O14Rik",0.314752976618603,-2.22131082098444e-07,0.0014426950048701,0.594146563930936,NA
"Gm37184",0.291358815582866,-2.19218406693441e-07,0.00144269500348394,0.610302781207032,NA
"Gm36945",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"Gm37403",1.69443306570669,3.63622204267857e-07,0.00144269460639532,0.53371921410048,NA
"Tbx19",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm37860",1.29600331479596,3.65594303832908e-07,0.00144269456818627,0.573494815587356,NA
"Gm18186",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm37559",1.12911990775015,2.48394137999894e-07,0.00144269464639173,0.656844230646671,NA
"Cd247",1.07783800002705,3.13248710262295e-07,0.0014426947938319,0.473675202020308,NA
"Gm32999",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"Gm37856",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"Gm37469",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm17976",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Mael",0.923493488360785,8.03146232612586e-08,0.00144269470954782,0.87027703244843,NA
"5330438I03Rik",1.57756486711841,1.62685310856536e-07,0.00144269450219866,0.796312758620023,NA
"Gm4847",0.956388517966224,4.77470558289771e-07,0.00144269499778593,0.19947292443464,NA
"Gm37994",0.267964654547129,-2.14410950576127e-07,0.00144269500194653,0.614927310083987,NA
"Gm37982",0.472129464927904,-2.40674953065583e-07,0.00144269501484791,0.468525264222601,NA
"Lrrc52",0.743103608901387,1.44161441680753e-07,0.00144269469727328,0.763770397364698,NA
"4930500M09Rik",1.07265050126878,-1.86058151833179e-07,0.00144269469421121,0.710157810417157,NA
"Sh2d1b1",0.570149384132616,-1.29769369397076e-07,0.00144269489294932,0.737734269183411,NA
"Gm7299",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Fcrla",0.781772630614785,3.44558884348558e-07,0.00144269485565758,0.411097409598022,NA
"Nr1i3",0.645860227144819,4.37415570570899e-07,0.00144269496754167,0.296616726209474,NA
"Gm37097",0.499530263071836,2.84070452585097e-07,0.00144269499295477,0.459785254077319,NA
"Gm10521",0.754944216495317,5.00406007954126e-07,0.00144269496884545,0.235828351359222,NA
"Slamf6",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Nhlh1",0.848442736699739,-1.10209323984098e-08,0.00144269483741913,0.978092827886434,NA
"Atp1a4",1.00180637173791,-2.19140790761677e-07,0.00144269470566865,0.661242508902124,NA
"Kcnj9",0.168202402311923,1.70975089111824e-07,0.00144269498782218,0.784340777433687,NA
"Gm2710",1.32527270529023,5.43472679197156e-07,0.00144269441049347,0.44223933092001,NA
"Gm38051",0.249358833680174,-1.97272751641206e-08,0.00144269493805992,0.924818935534309,NA
"Olfr16",0.813107290823282,2.11801421530469e-07,0.00144269475037618,0.655333826519266,NA
"Fcer1a",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm7871",1.24711173285309,2.75525905590659e-08,0.00144269458746288,0.927043261163196,NA
"Gm7897",1.26592507038362,3.98447024270175e-07,0.0014426947861262,0.39760436262796,NA
"Gm38050",1.02115829932451,-2.76017040869678e-07,0.00144269472784831,0.575225746440467,NA
"Ifi202b",0.53048372073821,2.98265031489292e-07,0.00144269499392574,0.4398925416232,NA
"Olfr430",0.437623347739088,2.28156918725405e-07,0.0014426950058341,0.544372267078619,NA
"Olfr427",0.328217510804316,2.11366194932735e-07,0.0014426949989287,0.62911209293345,NA
"5730408A14Rik",0.267964654547129,-2.14410950576127e-07,0.00144269500194653,0.614927310083987,NA
"Wdr64",0.437623347739088,2.28156918725405e-07,0.0014426950058341,0.544372267078619,NA
"Gm38100",0.252303603467884,2.0195376033924e-07,0.0014426949944284,0.696151877578111,NA
"Gm37668",0.276437278238998,-2.17156695140408e-07,0.001442695002589,0.610302781207032,NA
"Gm38101",0.400286408337478,-1.0866561196049e-07,0.00144269493107608,0.742043830611366,NA
"Mir350",0.336404804623846,2.17695482563497e-07,0.00144269500047923,0.613740784631136,NA
"Gm37246",1.42983685071294,-7.65481945649333e-07,0.00144269474141316,0.165378908959018,NA
"Gm15423",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm26801",0.580078298704522,1.64841356493848e-07,0.00144269490885852,0.645066069483889,NA
"Gm29856",0.576882532033049,2.47503933440964e-07,0.00144269501112572,0.462934558895716,NA
"2310043L19Rik",0.226556152121395,-4.68284681912149e-08,0.00144269494027357,0.924818935534309,NA
"4930527J03Rik",0.785529922769632,3.41284849465516e-09,0.0014426946511119,0.99316580348773,NA
"Gm24405",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm16564",0.63488010126967,-1.68194894645175e-07,0.00144269478272096,0.685214245513491,NA
"Kif28",0.660184737048481,-1.479428691864e-07,0.00144269477787966,0.720043684398485,NA
"Gm10518",0.86175810097534,-2.2355017109945e-07,0.00144269465695799,0.677049825227431,NA
"Gm37336",1.5250189090938,-5.69736772545987e-07,0.00144269450585853,0.389603512244234,NA
"Gm37984",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Mir6904",0.676019601453581,-1.59073555707016e-07,0.00144269482939573,0.703033947567447,NA
"Gm8101",0.266782325244073,-3.53003445620295e-08,0.00144269493902459,0.924818935534309,NA
"Gm24836",0.168202402311923,1.70975089111824e-07,0.00144269498782218,0.784340777433687,NA
"Gm20305",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"2210411M09Rik",0.272752994715911,-3.14097378662877e-08,0.00144269493872935,0.924818935534309,NA
"Rpl35a-ps2",0.752758561896312,-8.46414460601093e-08,0.00144269468607876,0.867806844206875,NA
"Gm8146",1.80050428528357,1.04765348310119e-06,0.00144269461233223,0.126763820936104,NA
"Cnih3",0.830608093392393,5.6996550726688e-07,0.00144269496689376,0.185553803641695,NA
"Ccdc121",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"Dnah14",0.467848659965444,1.78199246832127e-07,0.00144269484567863,0.700940144126419,NA
"Gm23690",1.35820692829641,-3.13915374197084e-07,0.00144269448010981,0.604719409857568,NA
"Gm17968",0.157376488309301,-1.78915160425659e-07,0.00144269499315002,0.765329102236739,NA
"Gm5706",0.494056216162276,-2.47124520533949e-07,0.00144269490203922,0.558120821218355,NA
"Fam177b",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm37214",1.19128483005342,-1.27445282813255e-07,0.00144269463728388,0.814532126678783,NA
"Gm33973",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"Gm34068",0.157376488309301,-1.78915160425659e-07,0.00144269499315002,0.765329102236739,NA
"Gm38332",0.168202402311923,1.70975089111824e-07,0.00144269498782218,0.784340777433687,NA
"2900092O11Rik",0.533022192670176,3.10157628103209e-07,0.0014426949923273,0.424885451085322,NA
"1700112H15Rik",0.817269818526529,2.64117518865886e-08,0.00144269464866582,0.961544431358579,NA
"Rpl21-ps1",0.555567240282491,-4.40390183915924e-08,0.00144269480467065,0.908595812394892,NA
"Gm38358",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"Mir1981",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm38251",0.168202402311923,1.70975089111824e-07,0.00144269498782218,0.784340777433687,NA
"Gm37662",0.484387609493439,-6.16250497127105e-08,0.00144269485881943,0.877251957048693,NA
"SNORA36B",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Mir664",0.226556152121395,-4.68284681912149e-08,0.00144269494027357,0.924818935534309,NA
"Gm52958",0.827288124677123,-4.53557478338714e-07,0.00144269500540633,0.201301696209923,NA
"Gm38093",0.364735340086784,5.62953196511088e-08,0.00144269493004064,0.887441683983696,NA
"Gm9722",0.492746997888511,-3.57459298465372e-08,0.00144269485604894,0.926385808456173,NA
"Gm37849",0.714240948919338,1.772151751648e-07,0.00144269470549046,0.732192716459297,NA
"Gm3809",1.35010632357466,-3.02919270281918e-07,0.00144269442343415,0.655555208558547,NA
"Gm37912",0.408323949148275,-8.88043733374705e-08,0.00144269492488004,0.752384317028934,NA
"D1Pas1",0.614910016509147,7.07510944136289e-08,0.00144269482806517,0.877494351718974,NA
"Gm15509",0.328217510804316,2.11366194932735e-07,0.0014426949989287,0.62911209293345,NA
"1700007P06Rik",1.75383188543581,-6.19555193095489e-07,0.00144269453010555,0.341585771842442,NA
"Gm38155",1.04503949953436,-8.2599646917971e-08,0.00144269460146332,0.882775448806354,NA
"Gm37896",1.10444931932704,-3.16997723903993e-07,0.00144269463661968,0.564238223848132,NA
"Ush2a",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"2900042K21Rik",0.74341504984245,-3.38508342660808e-07,0.00144269472226428,0.509461542991837,NA
"A430027H14Rik",1.74135089412872,-6.27433323645733e-08,0.00144269439789645,0.925932810289062,NA
"Gm38122",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm37239",0.352794001143108,5.13600326225535e-08,0.00144269493166772,0.900164058116283,NA
"Gm30280",0.140359294601146,1.52074853302745e-07,0.00144269498764286,0.91260117970939,NA
"Gm26574",0.157376488309301,-1.78915160425659e-07,0.00144269499315002,0.765329102236739,NA
"Prox1os",0.471174632295276,1.26521090721252e-07,0.00144269492018227,0.747437082911345,NA
